sci_data_set_name,sci_targname,sci_broad_category,sci_ra,sci_dec,sci_refnum,sci_start_time,sci_stop_time,sci_actual_duration,sci_instrume,sci_aper_1234,sci_spec_1234,sci_central_wavelength,sci_pep_id,sci_pi_last_name,sci_release_date,sci_galactic_latitude,sci_preview_name,scp_scan_type,sci_hlsp
O6DQ04020,TW-10,STAR,188.7682916667,-41.61075,5,2002-07-13T18:26:42.580,2002-07-13T19:07:30.580,2448,STIS  ,52X2,G230L,2376,9081,CALVET,2003-07-13T19:07:30.580,21.156781,O6DQ04020,,
O6F101010,U-AQL,STAR,292.339,-7.044055555556,2,2002-06-25T21:27:55.570,2002-06-25T21:37:55.570,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-11-29T19:36:48,-11.618172,,,
O6F101020,U-AQL,STAR,292.3390010026,-7.044027795605,2,2002-06-25T21:40:18.580,2002-06-25T21:50:18.580,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-11-30T00:01:53,-11.618161,,,
O6F101030,U-AQL,STAR,292.3389989974,-7.044083315507,2,2002-06-25T21:51:06.580,2002-06-25T22:02:27.580,681,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-11-30T02:52:05,-11.618183,,,
O6F102010,U-AQL,STAR,292.339,-7.044055555556,2,2002-06-26T00:40:15.570,2002-06-26T00:50:15.570,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-11-30T06:39:16,-11.618172,,,
O6F102020,U-AQL,STAR,292.3390135919,-7.044031272983,2,2002-06-26T00:52:38.580,2002-06-26T01:02:38.580,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-08T06:06:43,-11.618173,,,
O6F102030,U-AQL,STAR,292.3389864081,-7.044079838128,2,2002-06-26T01:03:26.580,2002-06-26T01:14:47.580,681,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-08T09:05:37,-11.618171,,,
O6F103010,U-AQL,STAR,292.339,-7.044055555556,2,2002-06-25T19:51:45.587,2002-06-25T20:01:45.587,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-09T00:32:36,-11.618172,,,
O6F103020,U-AQL,STAR,292.3389881947,-7.044030369533,2,2002-06-25T20:04:08.597,2002-06-25T20:14:08.597,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-09T05:16:53,-11.61815,,,
O6F103030,U-AQL,STAR,292.3390118053,-7.044080741579,2,2002-06-25T20:14:56.597,2002-06-25T20:26:17.597,681,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-10T04:38:06,-11.618194,,,
O6F104010,AW-PER,STAR,71.943,36.72280555556,2,2001-11-22T08:14:47.810,2001-11-22T08:24:47.810,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-09T11:10:57,-5.385851,,,
O6F104020,AW-PER,STAR,71.94299732847,36.72283325068,2,2001-11-22T08:27:10.817,2001-11-22T08:37:10.817,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-09T13:38:54,-5.385835,,,
O6F104030,AW-PER,STAR,71.94300267153,36.72277786044,2,2001-11-22T08:37:58.817,2001-11-22T08:49:24.817,686,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-10T07:16:31,-5.385868,,,
O6F105010,AW-PER,STAR,71.943,36.72280555556,2,2001-11-22T09:51:00.800,2001-11-22T10:01:00.800,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-09T19:48:01,-5.385851,,,
O6F105020,AW-PER,STAR,71.94301467503,36.72283071995,2,2001-11-22T10:03:23.807,2001-11-22T10:13:23.810,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-09T21:32:41,-5.385826,,,
O6F105030,AW-PER,STAR,71.94298532498,36.72278039117,2,2001-11-22T10:14:11.807,2001-11-22T10:25:37.810,686,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-09T02:45:18,-5.385877,,,
O6F106010,AW-PER,STAR,71.943,36.72280555556,2,2001-11-22T11:27:13.793,2001-11-22T11:37:13.793,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-10T09:10:53,-5.385851,,,
O6F106020,AW-PER,STAR,71.94298091204,36.72282874012,2,2001-11-22T11:39:36.800,2001-11-22T11:49:36.800,600,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-10T11:27:54,-5.385848,,,
O6F106030,AW-PER,STAR,71.94301908795,36.722782371,2,2001-11-22T11:50:24.800,2001-11-22T12:01:50.800,686,STIS  ,25MAMA,G230L,2376,9105,MASSA,2006-12-10T13:22:46,-5.385855,,,
O6F107010,W-SGR,STAR,271.254504024,-29.57900034006,2,2002-06-06T07:39:34.580,2002-06-06T07:49:34.580,600,STIS  ,F25NDQ1,G230L,2376,9105,MASSA,2006-12-10T20:21:56,-3.978589,,,
O6F107020,W-SGR,STAR,271.2545329842,-29.57898862364,2,2002-06-06T07:51:57.587,2002-06-06T08:01:57.587,600,STIS  ,F25NDQ1,G230L,2376,9105,MASSA,2006-12-10T22:16:07,-3.978606,,,
O6F107030,W-SGR,STAR,271.2544750639,-29.57901205648,2,2002-06-06T08:02:45.587,2002-06-06T08:14:28.587,703,STIS  ,F25NDQ1,G230L,2376,9105,MASSA,2006-12-11T00:24:36,-3.978573,,,
O6F108010,W-SGR,STAR,271.2551803827,-29.57889187457,2,2002-06-06T09:15:43.570,2002-06-06T09:25:43.570,600,STIS  ,F25NDQ1,G230L,2376,9105,MASSA,2006-12-11T04:09:17,-3.979051,,,
O6F108020,W-SGR,STAR,271.2552122432,-29.57889383737,2,2002-06-06T09:28:06.580,2002-06-06T09:38:06.580,600,STIS  ,F25NDQ1,G230L,2376,9105,MASSA,2006-12-11T06:14:54,-3.979076,,,
O6F108030,W-SGR,STAR,271.2551485222,-29.57888991176,2,2002-06-06T09:38:54.580,2002-06-06T09:50:37.580,703,STIS  ,F25NDQ1,G230L,2376,9105,MASSA,2006-11-28T22:03:03,-3.979026,,,
O6F109010,W-SGR,STAR,271.253972929,-29.57938037513,2,2002-06-06T10:51:53.587,2002-06-06T11:01:53.587,600,STIS  ,F25NDQ1,G230L,2376,9105,MASSA,2006-12-11T12:23:51,-3.978371,,,
O6F109020,W-SGR,STAR,271.2539917268,-29.57935791742,2,2002-06-06T11:04:16.597,2002-06-06T11:14:16.597,600,STIS  ,F25NDQ1,G230L,2376,9105,MASSA,2006-12-15T15:01:11,-3.978374,,,
O6F109030,W-SGR,STAR,271.2539541311,-29.57940283284,2,2002-06-06T11:15:04.597,2002-06-06T11:26:47.597,703,STIS  ,F25NDQ1,G230L,2376,9105,MASSA,2006-12-15T18:36:30,-3.978367,,,
O6FHB1010,BG-GEM,STAR,90.87833333333,27.69752777778,0,2002-01-21T02:48:02.993,2002-01-21T02:54:32.993,390,STIS  ,52X0.2,G230L,2376,9153,KENYON,2006-12-17T03:12:56,2.771939,O6FHB1010,,
O6FHB2010,BG-GEM,STAR,90.87833333333,27.69752777778,0,2001-11-14T09:59:45.793,2001-11-14T10:06:15.793,390,STIS  ,52X0.2,G230L,2376,9153,KENYON,2006-12-17T05:08:54,2.771939,O6FHB2010,,
O6FHB3010,BG-GEM,STAR,90.87833333333,27.69752777778,0,2002-12-07T14:38:08.930,2002-12-07T14:44:38.930,390,STIS  ,52X0.2,G230L,2376,9153,KENYON,2006-12-19T14:15:07,2.771939,O6FHB3010,,
O6FHB4010,BG-GEM,STAR,90.87833333333,27.69752777778,0,2001-12-30T16:14:34.993,2001-12-30T16:21:04.993,390,STIS  ,52X0.2,G230L,2376,9153,KENYON,2006-12-17T08:43:12,2.771939,O6FHB4010,,
O6FHB5010,BG-GEM,STAR,90.87833333333,27.69752777778,0,2002-01-21T04:24:11.987,2002-01-21T04:30:41.983,390,STIS  ,52X0.2,G230L,2376,9153,KENYON,2006-12-17T11:00:59,2.771939,O6FHB5010,,
O6GL35040,SN2001EP,STAR,74.25108333333,-4.761166666667,29,2001-10-28T01:48:35.807,2001-10-28T02:33:27.810,2692,STIS  ,52X0.2,G230L,2376,9114,KIRSHNER,2002-10-28T02:33:27.810,-27.549964,O6GL35040,,
O6GL38010,SN2001EP,STAR,74.25108333333,-4.761166666667,29,2001-11-03T19:56:15.810,2001-11-03T20:34:57.810,2322,STIS  ,52X0.2,G230L,2376,9114,KIRSHNER,2002-11-03T20:34:57.810,-27.549964,O6GL38010,,
O6GL38020,SN2001EP,STAR,74.25121823355,-4.761131775032,29,2001-11-03T21:23:29.793,2001-11-03T22:11:01.793,2852,STIS  ,52X0.2,G230L,2376,9114,KIRSHNER,2002-11-03T22:11:01.793,-27.549829,O6GL38020,,
O6GL50040,SN2002XX,STAR,344.377875,-41.04053055556,29,2001-12-14T03:46:37.970,2001-12-14T04:31:40.970,2703,STIS  ,52X0.2,G230L,2376,9114,KIRSHNER,2002-12-14T04:31:40.970,-62.80063,O6GL50040,,
O6GL56010,SN2002XX,STAR,344.377875,-41.04053055556,29,2001-12-22T22:09:23.987,2001-12-22T22:51:17.987,2514,STIS  ,52X0.2,G230L,2376,9114,KIRSHNER,2002-12-22T22:51:17.987,-62.80063,O6GL56010,,
O6GL56020,SN2002XX,STAR,344.3777655086,-41.04064222526,29,2001-12-22T23:25:47.983,2001-12-23T00:15:47.987,3000,STIS  ,52X0.2,G230L,2376,9114,KIRSHNER,2002-12-23T00:15:47.987,-62.800512,O6GL56020,,
O6L101040,UY-VOL,STAR,117.1410416667,-67.75204444444,5,2003-02-19T00:17:25.993,2003-02-19T00:30:45.993,800.198875,STIS  ,52X0.5,G230L,2376,9398,HYNES,2004-02-19T00:30:45.993,-19.810676,O6L101040,,
O6L102040,UY-VOL,STAR,117.1410416667,-67.75204444444,5,2003-02-19T05:03:33.993,2003-02-19T05:16:53.993,800.199125,STIS  ,52X0.5,G230L,2376,9398,HYNES,2004-02-19T05:16:53.993,-19.810676,O6L102040,,
O6LN01030,LS5039,STAR,276.5628131498,-14.848491446,2,2002-08-13T22:10:17.587,2002-08-13T22:20:17.587,600,STIS  ,52X0.05,G230L,2376,9449,GIES,2002-11-13T17:05:35,-1.289313,O6LN01030,,
O6NE10010,U-AQL,STAR,292.339,-7.044055555556,0,2003-06-27T05:57:15.273,2003-06-27T06:07:15.273,600,STIS  ,25MAMA,G230L,2376,9340,MASSA,2006-11-30T19:44:32,-11.618172,,,
O6NE10020,U-AQL,STAR,292.3389990256,-7.044027794617,0,2003-06-27T06:09:38.250,2003-06-27T06:19:38.250,600,STIS  ,25MAMA,G230L,2376,9340,MASSA,2006-12-21T07:47:47,-11.618159,,,
O6NE10030,U-AQL,STAR,292.3390009744,-7.044083316495,0,2003-06-27T06:20:26.250,2003-06-27T06:30:26.250,600,STIS  ,25MAMA,G230L,2376,9340,MASSA,2006-12-21T09:48:45,-11.618185,,,
O6NE11010,U-AQL,STAR,292.339,-7.044055555556,0,2003-06-27T07:29:22.250,2003-06-27T07:39:22.250,600,STIS  ,25MAMA,G230L,2376,9340,MASSA,2006-12-21T17:16:01,-11.618172,,,
O6NE11020,U-AQL,STAR,292.3390118308,-7.044030381343,0,2003-06-27T07:41:45.257,2003-06-27T07:51:45.257,600,STIS  ,25MAMA,G230L,2376,9340,MASSA,2006-12-22T11:26:52,-11.618171,,,
O6NE11030,U-AQL,STAR,292.3389881692,-7.044080729769,0,2003-06-27T07:52:33.257,2003-06-27T08:02:33.257,600,STIS  ,25MAMA,G230L,2376,9340,MASSA,2006-12-22T13:54:23,-11.618173,,,
O6NE12010,U-AQL,STAR,292.339,-7.044055555556,0,2003-06-27T09:05:22.250,2003-06-27T09:15:22.250,600,STIS  ,25MAMA,G230L,2376,9340,MASSA,2006-12-22T19:48:32,-11.618172,,,
O6NE12020,U-AQL,STAR,292.3389864327,-7.044031259413,0,2003-06-27T09:17:45.257,2003-06-27T09:27:45.257,600,STIS  ,25MAMA,G230L,2376,9340,MASSA,2006-12-22T21:52:27,-11.618149,,,
O6NE12030,U-AQL,STAR,292.3390135673,-7.044079851699,0,2003-06-27T09:28:33.257,2003-06-27T09:38:33.257,600,STIS  ,25MAMA,G230L,2376,9340,MASSA,2006-12-23T00:19:19,-11.618195,,,
O6NE20010,W-SGR,STAR,271.2554631015,-29.57893545838,0,2003-06-19T10:33:17.257,2003-06-19T10:43:17.257,600,STIS  ,F25NDQ1,G230L,2376,9340,MASSA,2006-12-23T06:50:28,-3.979287,,,
O6NE20020,W-SGR,STAR,271.2554937966,-29.57894313912,0,2003-06-19T10:45:40.267,2003-06-19T10:55:40.267,600,STIS  ,F25NDQ1,G230L,2376,9340,MASSA,2006-12-23T09:14:44,-3.979314,,,
O6NE20030,W-SGR,STAR,271.2554324064,-29.57892777764,0,2003-06-19T10:56:28.267,2003-06-19T11:06:28.267,600,STIS  ,F25NDQ1,G230L,2376,9340,MASSA,2006-12-23T11:18:47,-3.97926,,,
O6NE21010,W-SGR,STAR,271.2560553827,-29.57923949694,0,2003-06-19T12:09:19.273,2003-06-19T12:19:19.273,600,STIS  ,F25NDQ1,G230L,2376,9340,MASSA,2006-12-23T16:12:37,-3.979885,,,
O6NE21020,W-SGR,STAR,271.2560779477,-29.57925915644,0,2003-06-19T12:21:42.250,2003-06-19T12:31:42.250,600,STIS  ,F25NDQ1,G230L,2376,9340,MASSA,2006-12-24T06:23:25,-3.979911,,,
O6NE21030,W-SGR,STAR,271.2560328178,-29.57921983742,0,2003-06-19T12:32:30.250,2003-06-19T12:42:30.250,600,STIS  ,F25NDQ1,G230L,2376,9340,MASSA,2006-12-23T19:11:09,-3.979858,,,
O6NE22010,W-SGR,STAR,271.2547755923,-29.57891925868,0,2003-06-19T13:45:20.267,2003-06-19T13:55:20.267,600,STIS  ,F25NDQ1,G230L,2376,9340,MASSA,2006-12-24T00:02:11,-3.978756,,,
O6NE22020,W-SGR,STAR,271.2548067206,-29.57891303467,0,2003-06-19T13:57:43.273,2003-06-19T14:07:43.273,600,STIS  ,F25NDQ1,G230L,2376,9340,MASSA,2006-12-24T04:31:12,-3.978777,,,
O6NE22030,W-SGR,STAR,271.2547444641,-29.57892548268,0,2003-06-19T14:08:31.273,2003-06-19T14:18:31.273,600,STIS  ,F25NDQ1,G230L,2376,9340,MASSA,2006-12-24T08:43:32,-3.978736,,,
O8E001010,LKCA-15,STAR,69.823875,22.35105555556,6,2003-02-13T22:31:53,2003-02-13T23:08:50,2217,STIS  ,52X2,G230L,2376,9374,BERGIN,2004-02-13T23:08:50,-15.981853,O8E001010,,
O8E002010,GM-AUR,STAR,73.79570833333,30.36658333333,6,2003-04-01T07:19:13,2003-04-01T07:29:13,600,STIS  ,52X2,G230L,2376,9374,BERGIN,2004-04-01T07:29:13,-8.193331,O8E002010,,
O8E003010,DM-TAU,STAR,68.453,18.16947222222,6,2003-02-05T08:00:26.983,2003-02-05T08:10:26.983,600,STIS  ,52X2,G230L,2376,9374,BERGIN,2004-02-05T08:10:26.983,-19.611028,O8E003010,,
O8N001030,V446-HER,STAR,284.3400416667,13.24158333333,2,2003-08-11T14:09:24.267,2003-08-11T14:57:22.267,2878.199,STIS  ,52X0.2,G230L,2376,9732,SCHREIBER,2004-08-11T14:57:22.267,4.707137,O8N001030,,
O8N001040,V446-HER,STAR,284.3400416667,13.24158333333,2,2003-08-11T15:45:28.267,2003-08-11T16:33:26.267,2878.198625,STIS  ,52X0.2,G230L,2376,9732,SCHREIBER,2004-08-11T16:33:26.267,4.707137,O8N001040,,
O8PW01020,K648,STAR,322.4977766667,12.17393083333,1,2004-06-27T13:07:58.250,2004-06-27T13:14:35.250,397,STIS  ,52X0.2,G230L,2376,9826,BIANCHI,2006-12-23T13:47:28,-27.311775,O8PW01020,,
O8QY14030,NGC2682-S0997,STAR,132.833,11.78344444444,4,2004-04-21T22:23:58.250,2004-04-21T22:34:21.250,623,STIS  ,52X0.2,G230L,2376,9974,PETERSON,2004-04-22T12:36:10,31.896432,O8QY14030,,
O8QY15020,NGC2682-S1195,STAR,132.907125,11.61769444444,4,2004-05-03T17:18:22.250,2004-05-03T17:49:15.250,1853,STIS  ,52X0.2,G230L,2376,9974,PETERSON,2004-05-03T19:51:15,31.892772,O8QY15020,,
O8V2010C0,GD71,STAR,88.11503333768,15.8868561169,3,2003-10-24T02:44:26.250,2003-10-24T02:50:26.250,360,STIS  ,1X0.2,G230L,2376,10039,BROWN,2003-10-24T06:06:38,-5.338365,,,
O8V2010D0,GD71,STAR,88.1150333374,15.88685611766,3,2003-10-24T02:36:42.250,2003-10-24T02:42:42.250,360,STIS  ,0.3X0.2,G230L,2376,10039,BROWN,2003-10-24T06:06:38,-5.338365,,,
O8V2010E0,GD71,STAR,88.11503333703,15.88685611862,3,2003-10-24T02:29:05.257,2003-10-24T02:35:05.257,360,STIS  ,52X2,G230L,2376,10039,BROWN,2003-10-24T06:06:38,-5.338365,O8V2010E0,,
O8V2020A0,GD153,STAR,194.2597398018,22.03108174086,3,2004-01-05T08:16:54.250,2004-01-05T08:24:24.250,450,STIS  ,52X2,G230L,2376,10039,BROWN,2004-01-05T10:08:30,84.746345,O8V2020A0,,
O8V501020,GRW+70D5824,STAR,204.7093082808,70.28562560531,1,2003-12-01T22:27:41.257,2003-12-01T22:31:05.257,204,STIS  ,52X2,G230L,2376,10033,FRIEDMAN,2003-12-02T20:39:40,46.309345,O8V501020,,
O8V502020,GRW+70D5824,STAR,204.7092414568,70.28562488535,1,2004-02-18T13:33:04.267,2004-02-18T13:36:28.267,204,STIS  ,52X2,G230L,2376,10033,FRIEDMAN,2004-02-18T23:26:21,46.309351,O8V502020,,
O8V503020,GRW+70D5824,STAR,204.7091475897,70.28562387398,1,2004-06-08T00:19:32.267,2004-06-08T00:22:56.267,204,STIS  ,52X2,G230L,2376,10033,FRIEDMAN,2004-06-08T04:59:18,46.309361,O8V503020,,
O8V540020,HS2027+0651,STAR,307.3854166667,7.018947222222,1,2003-11-10T13:21:13.257,2003-11-10T13:28:53.257,460,STIS  ,52X2,G230L,2376,10033,FRIEDMAN,2003-11-10T18:07:58,-18.116473,O8V540020,,
O8VY01010,CENX-4,STAR,224.5914583333,-31.66830555556,0,2004-06-20T23:56:12.267,2004-06-21T00:32:54.267,2202.198125,STIS  ,52X0.5,G230L,2376,10007,GARCIA,2005-06-21T00:32:54.267,23.881727,O8VY01010,,
OB3R01040,DM-TAU,STAR,68.45304166667,18.16944444444,9,2011-09-08T02:58:52.717,2011-09-08T03:12:33.717,821,STIS  ,52X2,G230L,2376,11608,CALVET,2012-09-08T09:18:42,-19.611014,OB3R01040,,
OB3R02040,DM-TAU,STAR,68.45304166667,18.16944444444,9,2011-09-15T21:55:07.723,2011-09-15T22:08:48.723,821,STIS  ,52X2,G230L,2376,11608,CALVET,2012-09-16T04:05:03,-19.611014,OB3R02040,,
OB3R03040,DM-TAU,STAR,68.45304166667,18.16944444444,9,2012-01-04T12:02:41.273,2012-01-04T12:16:22.273,821,STIS  ,52X2,G230L,2376,11608,CALVET,2013-01-04T19:59:03,-19.611014,OB3R03040,,
OB3R04040,GM-AUR,STAR,73.79575,30.3665,9,2011-09-11T18:46:04.717,2011-09-11T19:06:35.717,1231,STIS  ,52X2,G230L,2376,11608,CALVET,2012-09-12T00:10:21,-8.193355,OB3R04040,,
OB3R05040,GM-AUR,STAR,73.79575,30.3665,9,2011-09-17T21:48:03.723,2011-09-17T22:08:34.723,1231,STIS  ,52X2,G230L,2376,11608,CALVET,2012-09-18T11:18:26,-8.193355,OB3R05040,,
OB3R06040,GM-AUR,STAR,73.79575,30.3665,9,2012-01-05T07:08:27.287,2012-01-05T07:28:58.290,1231,STIS  ,52X2,G230L,2376,11608,CALVET,2013-01-05T09:40:10,-8.193355,OB3R06040,,
OB3R07040,TW-HYA,STAR,165.46627625,-34.70472777778,9,2010-01-29T00:11:55.770,2010-01-29T00:14:25.770,150,STIS  ,52X2,G230L,2376,11608,CALVET,2011-01-29T02:21:30.483,22.954662,OB3R07040,,
OB3R08040,TW-HYA,STAR,165.46627625,-34.70472777778,9,2010-02-04T02:22:17.787,2010-02-04T02:24:47.787,150,STIS  ,52X2,G230L,2376,11608,CALVET,2011-02-04T04:57:19.587,22.954662,OB3R08040,,
OB3R09040,TW-HYA,STAR,165.46627625,-34.70472777778,9,2010-05-28T12:57:27.003,2010-05-28T12:59:57.003,150,STIS  ,52X2,G230L,2376,11608,CALVET,2011-05-28T16:26:07,22.954662,OB3R09040,,
OB4702010,A0620-00,STAR,95.68545833333,-0.3458333333334,1,2010-03-24T20:45:27.997,2010-03-24T21:23:23.997,2094.096375,STIS  ,52X0.5,G230L,2376,11550,GREEN,2011-03-25T04:57:06.273,-6.5399,OB4702010,,
OB4702020,A0620-00,STAR,95.68545833333,-0.3458333333334,1,2010-03-24T22:08:11.003,2010-03-24T22:58:24.003,2309.076875,STIS  ,52X0.5,G230L,2376,11550,GREEN,2011-03-25T04:57:44.200,-6.5399,OB4702020,,
OB4702030,A0620-00,STAR,95.68545833333,-0.3458333333334,1,2010-03-24T23:44:26.013,2010-03-25T00:34:16.013,2108.5295,STIS  ,52X0.5,G230L,2376,11550,GREEN,2011-03-25T04:57:57.203,-6.5399,OB4702030,,
OB4702040,A0620-00,STAR,95.68545833333,-0.3458333333334,1,2010-03-25T01:20:17.020,2010-03-25T02:10:07.020,2007.8525,STIS  ,52X0.5,G230L,2376,11550,GREEN,2011-03-25T07:29:03.153,-6.5399,OB4702040,,
OB4702050,A0620-00,STAR,95.68545833333,-0.3458333333334,1,2010-03-25T02:56:09.020,2010-03-25T03:45:59.020,1952.470125,STIS  ,52X0.5,G230L,2376,11550,GREEN,2011-03-25T07:38:59.897,-6.5399,OB4702050,,
OB4YA1020,D33-J013346.2+304439.9,STAR,23.442375,30.74441666667,0,2011-02-12T07:17:18.473,2011-02-12T08:07:55.473,3037,STIS  ,52X0.5,G230L,2376,11725,GUINAN,2012-02-12T15:17:15,-31.251235,OB4YA1020,,
OB58A1010,SDSS-J1507,STAR,226.8426045518,52.51114435459,3,2010-02-18T12:36:28.797,2010-02-18T13:19:54.797,1600.76075,STIS  ,52X0.2,G230L,2376,11621,KNIGGE,2011-02-18T15:14:46.983,54.18888,OB58A1010,,
OB58A1020,SDSS-J1507,STAR,226.8426045413,52.51114435704,3,2010-02-18T13:59:21.787,2010-02-18T15:02:41.787,1918.148125,STIS  ,52X0.2,G230L,2376,11621,KNIGGE,2011-02-18T20:21:36.607,54.18888,OB58A1020,,
OB58A1030,SDSS-J1507,STAR,226.8426045291,52.51114435988,3,2010-02-18T15:35:16.797,2010-02-18T16:38:36.797,1708.38275,STIS  ,52X0.2,G230L,2376,11621,KNIGGE,2011-02-19T02:09:28.950,54.18888,OB58A1030,,
OB6B20L3Q,V2129-OPH,STAR,246.917847567,-24.36794240036,31,2011-10-09T05:21:38.127,2011-10-09T05:29:58.127,500,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-10-09T11:48:50,16.721174,,,
OB6B22CWQ,TWA-3A,STAR,167.6158261533,-37.53089387076,31,2011-03-26T06:37:21.740,2011-03-26T06:47:31.740,610,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-03-26T13:52:35,21.137154,,,
OB6B23B6Q,PDS-66,STAR,200.5310455375,-69.63682276979,31,2011-05-23T05:47:30.730,2011-05-23T05:57:00.733,570,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-05-23T10:49:41,-6.925034,,,
OB6B33020,SCHJ0439016+2336030,STAR,69.75681960139,23.60079027267,31,2010-08-29T20:11:50.013,2010-08-29T20:43:30.013,1305.442125,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2011-08-30T02:27:43,-15.23895,,,
OB6B34R7Q,NAME-UX-TAU-A,STAR,67.51638405903,18.23023862365,31,2010-12-12T16:22:25.483,2010-12-12T16:30:05.483,460,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2011-12-12T21:31:00,-20.263826,,,
OB6B54SPQ,NAME-UX-TAU-A,STAR,67.51638742711,18.23023184555,31,2011-11-10T12:39:48.110,2011-11-10T12:47:28.110,460,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-11-11T01:42:51,-20.263828,,,
OB6BA0R4Q,V-FM-TAU,STAR,63.55651217257,28.21356721464,31,2011-09-21T19:40:55.723,2011-09-21T19:51:25.723,630,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-09-22T00:18:45,-16.331225,,,
OB6BA1W8Q,V-GM-AUR,STAR,73.79574588433,30.36642178021,31,2010-08-19T18:41:06.013,2010-08-19T18:50:37.013,571,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2011-08-19T23:45:12,-8.193406,,,
OB6BA2NDQ,V-DM-TAU,STAR,68.45307405313,18.16935949409,31,2010-08-22T20:14:06.013,2010-08-22T20:23:11.013,545,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2011-08-22T22:47:35,-19.611043,,,
OB6BA3Z8Q,EM-LKCA-15,STAR,69.82414104908,22.35087108387,31,2010-02-05T03:01:19.770,2010-02-05T03:09:39.770,500,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2011-02-05T04:49:30.960,-15.981778,,,
OB6BA4IHQ,V-DN-TAU,STAR,68.86433953784,24.2497512404,31,2011-09-10T21:31:37.740,2011-09-10T21:40:33.740,536,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-09-11T01:39:15,-15.451687,,,
OB6BA5E9Q,V-IP-TAU,STAR,66.2381013685,27.19900897813,31,2011-03-21T12:38:32.717,2011-03-21T12:47:52.717,560,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-03-21T15:58:43,-15.294045,,,
OB6BA6LAQ,V-V836-TAU,STAR,75.77758225647,25.38877218949,31,2011-02-05T11:11:56.457,2011-02-05T11:21:23.457,567,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-02-05T13:08:18,-9.819219,,,
OB6BA7Z8Q,V-AA-TAU,STAR,68.73092747335,24.48133550172,31,2011-01-07T02:39:01.483,2011-01-07T02:47:26.480,505,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-01-07T07:20:38,-15.395447,,,
OB6BA8BUQ,V-DE-TAU,STAR,65.48202544809,27.9183628697,31,2010-08-20T17:01:47.997,2010-08-20T17:10:46.997,539,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2011-08-20T18:18:30,-15.301687,,,
OB6BA9QPQ,V-HN-TAU,STAR,68.4140616463,17.86447390697,31,2010-02-10T20:24:17.787,2010-02-10T20:33:07.787,530,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2011-02-11T00:45:57.500,-19.830822,,,
OB6BB0TOQ,TWA-7,STAR,160.6247497939,-33.67130552072,31,2011-05-05T09:50:58.733,2011-05-05T09:59:18.730,500,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-05-05T10:47:31,21.944347,,,
OB6BB1Z8Q,V-SU-AUR,STAR,73.997447903,30.56700570718,31,2011-03-25T10:54:33.740,2011-03-25T11:02:48.740,495,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2012-03-25T17:56:01,-7.932789,,,
OB6BB2Y9Q,V-DK-TAU,STAR,67.68437797149,26.02346734673,31,2010-02-04T22:12:53.787,2010-02-04T22:21:33.787,520,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2011-02-05T04:39:04.687,-15.109424,,,
OB6BB4G8Q,V-DR-TAU,STAR,71.77593544073,16.97850028878,31,2010-02-15T14:18:05.787,2010-02-15T14:26:51.787,526,STIS  ,52X0.2,G230L,2376,11616,HERCZEG,2011-02-15T17:18:46.490,-17.83696,,,
